id,topic
24351,public health
24351,human body
24351,life
24351,death
24351,TED-Ed
24351,animation
24351,physiology
24351,biology
24351,time
24351,aging
24354,history
24354,sociology
24354,TED-Ed
24354,animation
24354,refugees
24354,immigration
24354,war
24354,activism
24354,violence
24354,identity
24354,human rights
24356,health
24356,brain
24356,food
24356,human body
24356,public health
24356,animation
24356,TED-Ed
24356,biology
24356,science
24357,consciousness
24357,health
24357,history
24357,psychology
24357,public health
24357,medicine
24357,medical research
24357,invention
24357,TED-Ed
24357,science
24357,human body
24357,animation
24360,collaboration
24360,health
24360,public health
24360,biology
24360,exercise
24360,human body
24360,sports
24360,physiology
24360,animation
24360,brain
24360,TED-Ed
24360,education
24361,health
24361,public health
24361,animation
24361,TED-Ed
24361,human body
24361,obesity
24361,exercise
24361,medical research
24361,disease
24361,health care
24361,illness
24361,medicine
24361,healthcare
24361,heart health
24363,math
24363,TED-Ed
24363,animation
24368,history
24368,math
24368,TED-Ed
24368,animation
24368,humanity
24368,human origins
24370,health
24370,human body
24370,animation
24370,physiology
24370,TED-Ed
24370,biology
24379,memory
24379,TED-Ed
24379,philosophy
24379,animation
24379,money
24379,choice
24379,decision-making
24382,language
24382,speech
24382,writing
24382,TED-Ed
24382,animation
24387,health
24387,public health
24387,pregnancy
24387,women
24387,TED-Ed
24387,animation
24387,human body
24387,healthcare
24387,physiology
24387,health care
24387,science
24387,family
24387,decision-making
24387,biology
24388,creativity
24388,speech
24388,language
24388,communication
24388,TED-Ed
24388,animation
24388,education
24388,philosophy
24388,psychology
24392,design
24392,engineering
24392,technology
24392,TED-Ed
24392,humanity
24392,animation
24392,space
24392,universe
24393,creativity
24393,music
24393,TED-Ed
24393,math
24393,animation
24396,health
24396,public health
24396,human body
24396,TED-Ed
24396,physiology
24396,animation
24396,health care
24396,healthcare
24399,health
24399,public health
24399,healthcare
24399,TED-Ed
24399,animation
24399,health care
24399,archaeology
24402,creativity
24402,history
24402,literature
24402,philosophy
24402,TED-Ed
24402,ancient world
24402,animation
24405,creativity
24405,memory
24405,water
24405,rivers
24405,TED-Ed
24405,math
24405,animals
24405,animation
24405,natural disaster
24414,collaboration
24414,creativity
24414,engineering
24414,memory
24414,math
24414,books
24414,algorithm
24414,book
24414,novel
24414,library
24414,technology
24414,animation
24414,TED-Ed
24416,memory
24416,math
24416,TED-Ed
24416,animation
24435,creativity
24435,memory
24435,philosophy
24435,psychology
24435,neuroscience
24435,neurology
24435,animation
24435,TED-Ed
24435,human body
24435,brain
24435,education
24435,science
24436,history
24436,culture
24436,world cultures
24436,ancient world
24436,animals
24436,TED-Ed
24436,china
24436,space
24436,animation
24436,Asia
24443,health
24443,heart health
24443,health care
24443,human body
24443,healthcare
24443,TED-Ed
24443,animation
24443,illness
24443,disease
24443,physiology
24443,biology
24443,medical research
24443,medicine
24445,TED-Ed
24445,animation
24445,math
24447,memory
24447,psychology
24447,TED-Ed
24447,animation
24447,health care
24447,brain
24447,health
24447,human body
24447,music
24447,healthcare
24453,anthropology
24453,history
24453,literature
24453,psychology
24453,religion
24453,culture
24453,ancient world
24453,world cultures
24453,TED-Ed
24453,animation
24455,anthropology
24455,design
24455,health
24455,history
24455,world cultures
24455,animation
24455,culture
24455,TED-Ed
24455,food
24455,innovation
24457,design
24457,TED-Ed
24457,animals
24457,science
24457,animation
24457,biology
24457,nature
24457,evolution
24458,health
24458,public health
24458,food
24458,bacteria
24458,healthcare
24458,health care
24458,human body
24458,biology
24458,animation
24458,TED-Ed
24462,animation
24462,TED-Ed
24462,virus
24462,disease
24462,history
24462,math
24462,natural disaster
24463,health
24463,animals
24463,animation
24463,death
24463,evolution
24463,TED-Ed
24463,disease
24463,aging
24463,science
24463,biology
24463,physiology
24465,business
24465,collaboration
24465,psychology
24465,communication
24465,TED-Ed
24465,education
24465,animation
24466,health
24466,psychology
24466,public health
24466,human body
24466,animals
24466,TED-Ed
24466,animation
24466,health care
24466,healthcare
24466,biology
24466,physiology
24466,science
24466,evolution
24468,health
24468,animals
24468,animation
24468,oceans
24468,sex
24468,curiosity
24468,TED-Ed
24468,science
24468,evolution
24468,family
24468,genetics
24468,nature
24468,biology
24468,marine biology
24468,ecology
24468,pregnancy
24468,monkeys
24468,biodiversity
24471,animals
24471,TED-Ed
24471,animation
24471,sex
24471,biology
24471,evolution
24471,science
24472,animals
24472,TED-Ed
24472,animation
24472,biology
24472,evolution
24472,science
24474,collaboration
24474,TED-Ed
24474,math
24474,animation
24474,money
24480,health
24480,public health
24480,medicine
24480,medical research
24480,science
24480,human body
24480,biology
24480,physiology
24480,TED-Ed
24480,animation
24481,anthropology
24481,history
24481,china
24481,world cultures
24481,culture
24481,TED-Ed
24481,animation
24481,food
24482,anthropology
24482,history
24482,literature
24482,TED-Ed
24482,animation
24483,anthropology
24483,design
24483,health
24483,history
24483,public health
24483,technology
24483,invention
24483,animation
24483,TED-Ed
24483,nuclear energy
24485,anthropology
24485,history
24485,literature
24485,TED-Ed
24485,books
24485,animation
24485,book
24485,culture
24485,world cultures
24486,anthropology
24486,history
24486,religion
24486,ancient world
24486,TED-Ed
24486,world cultures
24486,animation
24486,culture
24488,design
24488,engineering
24488,history
24488,technology
24488,invention
24488,energy
24488,TED-Ed
24488,animation
24490,design
24490,health
24490,history
24490,public health
24490,technology
24490,invention
24490,science
24490,cancer
24490,innovation
24490,medical research
24490,women
24490,feminism
24490,medicine
24490,chemistry
24490,physics
24490,disease
24490,Nobel Prize
24490,TED-Ed
24490,discovery
24490,animation
24491,anthropology
24491,health
24491,history
24491,psychology
24491,public health
24491,religion
24491,TED-Ed
24491,animation
24491,mental health
24491,culture
24492,collaboration
24492,creativity
24492,design
24492,engineering
24492,history
24492,technology
24492,animation
24492,TED-Ed
24492,education
24492,innovation
24492,invention
24492,psychology
24504,health
24504,history
24504,psychology
24504,TED-Ed
24504,animation
24504,brain
24504,education
24504,creativity
24504,science
24504,biology
24504,human body
24505,health
24505,memory
24505,personality
24505,psychology
24505,public health
24505,TED-Ed
24505,brain
24505,animation
24505,education
24505,human body
24505,biology
24505,science
24505,physiology
24509,design
24509,health
24509,public health
24509,technology
24509,oceans
24509,fish
24509,climate change
24509,agriculture
24509,economics
24509,culture
24509,food
24509,animation
24509,education
24509,TED-Ed
24513,history
24513,TED-Ed
24513,global issues
24513,animation
24513,crime
24513,justice system
24513,politics
24513,government
24513,United States
24542,anthropology
24542,personality
24542,psychology
24542,sociology
24542,TED-Ed
24542,brain
24542,performance
24542,animation
24542,self
24556,creativity
24556,design
24556,memory
24556,psychology
24556,technology
24556,animation
24556,TED-Ed
24556,education
24556,computers
24556,machine learning
24558,health
24558,public health
24558,human body
24558,health care
24558,TED-Ed
24558,healthcare
24558,education
24558,animation
24558,medicine
24558,illness
24558,bacteria
24587,health
24587,public health
24587,mental health
24587,brain
24587,biology
24587,education
24587,physiology
24587,TED-Ed
24587,animation
24587,science
24587,medicine
24603,health
24603,animation
24603,TED-Ed
24603,education
24603,psychology
24603,mental health
24689,science
24689,mental health
24689,emotions
24689,psychology
24689,life
24724,TED-Ed
24724,sustainability
24724,technology
24724,resources
24724,natural resources
24725,Vaccines
24725,Africa
24725,health
24725,science
24725,medicine
24725,medical research
24725,technology
24725,TED Fellows
24725,public health
24725,innovation
24725,disease
24727,politics
24727,government
24727,journalism
24865,music
24865,cello
24865,performance art
24865,performance
24865,TED Fellows
24866,psychology
24866,finance
24866,family
24866,money
24866,decision-making
24866,gaming
24922,health care
24922,health
24922,future
24922,public health
24922,innovation
24922,technology
24922,disease
25029,entrepreneur
25029,Africa
25029,women in business
25029,business
25029,global issues
25029,economics
25029,global development
25029,investment
25029,future
25054,TEDx
25054,corruption
25054,crime
25054,history
25054,politics
25054,social change
25054,society
25057,TED-Ed
25057,psychology
25057,personal growth
25057,illusion
25057,history
25057,future
25057,brain
25090,TED-Ed
25090,math
25103,science
25103,TED-Ed
25103,health
25103,human body
25103,heart health
25103,disease
25103,public health
25103,healthcare
25103,physiology
25103,health care
25103,biology
25132,TED-Ed
25132,books
25132,literature
25132,book
25132,Latin America
25132,novel
25132,writing
25132,culture
25132,world cultures
25132,animation
25132,history
25133,TED-Ed
25133,science
25133,human body
25133,animation
25133,physiology
25133,public health
25133,health
25133,health care
25133,Surgery
25133,biology
25133,healthcare
25241,health care
25241,health
25241,science
25241,technology
25241,medical research
25241,medicine
25241,future
25241,invention
25241,3D printing
25241,pharmaceuticals
25241,product design
25335,global issues
25335,politics
25335,government
25335,policy
25335,community
25335,communication
25335,future
25339,TED-Ed
25339,history
25339,culture
25339,world cultures
25339,food
25339,education
25339,evolution
25340,TED-Ed
25340,books
25340,literature
25340,history
25340,book
25340,play
25340,novel
25340,arts
25340,world cultures
25340,art
25340,culture
25340,theater
25368,fashion
25368,pollution
25368,environment
25368,sustainability
25368,consumerism
25368,business
25368,social change
25368,materials
25571,TED-Ed
25571,science
25571,chemistry
25572,success
25572,work
25572,diversity
25572,communication
25572,community
25572,leadership
25572,social change
25572,inequality
25572,business
25572,personal growth
25595,leadership
25595,TEDx
25595,work
25595,business
25595,science
25595,productivity
25595,personal growth
25595,motivation
25595,psychology
25595,success
25601,work
25601,business
25601,entrepreneur
25601,aging
25601,leadership
25601,creativity
25601,collaboration
25601,diversity
25601,communication
25601,personal growth
25671,nature
25671,adventure
25671,exploration
25671,storytelling
25671,personal growth
25671,extreme sports
25727,law
25727,society
25727,social change
25727,justice system
25727,activism
25727,crime
25727,Internet
25727,criminal justice
25727,women
25727,TEDx
25748,climate change
25748,TED-Ed
25748,sustainability
25748,natural resources
25748,nature
25748,natural disaster
25751,TED-Ed
25751,math
25874,history
25874,TED-Ed
25874,literature
25874,book
25874,novel
25874,writing
25874,books
25874,animation
26072,climate change
26072,Anthropocene
26072,environment
26072,global development
26072,global issues
26072,alternative energy
26072,energy
26072,oil
26072,sustainability
26073,robots
26073,emotions
26073,society
26073,humanity
26073,future
26073,design
26073,innovation
26073,technology
26074,TEDx
26074,music
26074,universe
26074,space
26074,Planets
26074,astronomy
26074,sound
26074,guitar
26075,nature
26075,TED-Ed
26075,science
26075,animals
26075,biology
26075,animation
26075,birds
26075,evolution
26076,brain
26076,medical research
26076,science
26076,neuroscience
26076,biology
26076,opioids
26076,addiction
26076,TEDx
26076,public health
26076,narcotics
26076,community
26076,social change
26076,mental health
26257,drones
26257,oceans
26257,alternative energy
26257,exploration
26257,science
26257,nature
26257,fish
26257,biosphere
26257,environment
26257,TEDx
26257,weather
26262,politics
26262,TEDx
26262,social media
26262,personal growth
26262,society
26262,data
26262,trust
26262,statistics
26262,science
26262,journalism
26262,psychology
26263,TED-Ed
26263,science
26263,space
26263,time
26263,universe
